,Pays,Annee,Type_contenu,Prox_moyenne,Prox_top3
3110,Yémen,2015,consulat,-0.004628945864437051,0.006181432131367125
3111,Yémen,2019,consulat,0.0023238884023125956,0.04985518509879947
3112,Zambie,2005,consulat,-0.002815331966197264,0.02389235142570009
3113,Zambie,2010,consulat,4.082326485437867e-05,0.016097583905655247
3114,Zambie,2015,consulat,-0.0003337220661661459,0.019791627304204352
3115,Zambie,2019,consulat,0.007372870811887346,0.0736357360066494
3116,Zimbabwe,2005,consulat,0.0019277760503099645,0.04824745035660118
3117,Zimbabwe,2010,consulat,-0.0011294017609900248,0.01865825628145542
3118,Zimbabwe,2015,consulat,-0.00034009212125484385,0.021487336564038177
3119,Zimbabwe,2019,consulat,0.0004239279758662137,0.034133169457057834
3120,Égypte,2005,consulat,-0.0030488938330336945,0.01635861379013136
3121,Égypte,2010,consulat,-0.002380923039891261,0.02208659607727558
3122,Égypte,2015,consulat,-0.0006735196183618893,0.014024094591263586
3123,Égypte,2019,consulat,0.0014616173138951322,0.05786832602208845
3124,Émirats arabes unis,2005,consulat,-0.0027304546057611507,0.008289997068743202
3125,Émirats arabes unis,2010,consulat,-7.067358131612496e-05,0.02471925497312537
3126,Émirats arabes unis,2015,consulat,5.971159714939292e-05,0.014277244548308546
3127,Émirats arabes unis,2019,consulat,0.00216674299682446,0.042982225744241355
3128,Équateur,2005,consulat,-0.0037006378503088863,0.012378217029031123
3129,Équateur,2010,consulat,-0.00322606083542181,0.009107492625035244
3130,Équateur,2015,consulat,-0.001857509170649632,0.015227064630578331
3131,Équateur,2019,consulat,0.004968244944801498,0.06621606793067554
3132,Érythrée,2005,consulat,-0.0019025652918906273,0.014475936970249141
3133,Érythrée,2010,consulat,-0.0009161034974282281,0.01999243659026221
3134,Érythrée,2015,consulat,-0.005907600161232551,-0.0024516625473838143
3135,Érythrée,2019,consulat,0.0017551956153040308,0.033383192902207794
3136,États-Unis,2005,consulat,-1.3597625259780692e-05,0.017139256763771465
3137,États-Unis,2010,consulat,0.00017120449019887004,0.01955023366734865
3138,États-Unis,2015,consulat,-0.00032902357681337,0.016622737792805507
3139,États-Unis,2019,consulat,0.0012131885516770702,0.03857243413717649
3140,Éthiopie,2005,consulat,-0.0013960504703935785,0.020070419994745823
3141,Éthiopie,2010,consulat,-0.0010015551778760525,0.02963893494145566
3142,Éthiopie,2015,consulat,-0.001621358542917511,0.0164737690582011
3143,Éthiopie,2019,consulat,0.0034753745987974177,0.05938363928943332
3144,Îles Cook,2005,consulat,-0.0016372554154221424,0.02016957448621014
3145,Îles Cook,2010,consulat,-0.0010571954891261633,0.02153930026845166
3146,Îles Cook,2015,consulat,-0.004536036128319053,0.007054862440179817
3147,Îles Cook,2019,consulat,0.003272670288652166,0.06792620631900775
3148,Îles Marshall,2005,consulat,-0.0008558924967538624,0.017283314285469795
3149,Îles Marshall,2010,consulat,-0.0011885174651871395,0.018456810474811836
3150,Îles Marshall,2015,consulat,0.00030398517105090683,0.028741867912728102
3151,Îles Marshall,2019,consulat,-0.0013268114663402605,0.016418753743194417
3152,Afghanistan,2005,politique,0.27634282232892665,0.8987937657537716
3153,Afghanistan,2010,politique,0.3464539495247152,0.865129732057401
3154,Afghanistan,2015,politique,0.3312480263347039,0.9300542301719422
3155,Afghanistan,2019,politique,0.4668843991242894,0.9307605513185394
3156,Afrique du Sud,2005,politique,-0.01464074527840551,0.6961457066837929
3157,Afrique du Sud,2010,politique,-0.16226967851884522,0.5823391440063602
3158,Afrique du Sud,2015,politique,0.03311987024700194,0.736913300358265
3159,Afrique du Sud,2019,politique,0.22859837392011495,0.8335776330071134
3160,Albanie,2005,politique,0.07441492594914134,0.8551413544947399
3161,Albanie,2010,politique,-0.12993974913244166,0.5754069920372916
3162,Albanie,2015,politique,-0.10658477531799909,0.5426832088900324
3163,Albanie,2019,politique,0.12716300286374668,1.0135193014887096
3164,Algérie,2005,politique,0.18418721262056192,0.783959950145507
3165,Algérie,2010,politique,0.10994165538205135,0.7544087595504734
3166,Algérie,2015,politique,0.07102239744097363,0.6937261437405452
3167,Algérie,2019,politique,0.4955343414445821,0.9062616623886407
3168,Allemagne,2005,politique,0.27045385368766467,0.9721166416439311
3169,Allemagne,2010,politique,0.08392663737599361,0.5435676267290758
3170,Allemagne,2015,politique,0.14704572520933512,0.7068689541767018
3171,Allemagne,2019,politique,0.2212054307553432,0.7707341463553825
3172,Andorre,2005,politique,-0.3057669409288849,0.12900098792047784
3173,Andorre,2010,politique,-0.29393029185546105,0.2610414906975791
3174,Andorre,2015,politique,-0.19737509634347206,0.3801362485453507
3175,Andorre,2019,politique,0.09347285668325453,0.8134715067205945
3176,Angola,2005,politique,0.06651963258683075,0.9421230445651222
3177,Angola,2010,politique,0.010150934517449417,0.808945744218863
3178,Angola,2015,politique,0.09697953690625194,0.7509609725759661
3179,Angola,2019,politique,0.21747688691129166,0.8372104618582775
3180,Antigua-et-Barbuda,2005,politique,-0.15207912466446197,0.51056496296268
3181,Antigua-et-Barbuda,2010,politique,-0.32184462278081294,0.11598064772498483
3182,Antigua-et-Barbuda,2015,politique,-0.36908830236192336,-0.1806156170547132
3183,Antigua-et-Barbuda,2019,politique,-0.24996189987806716,0.34379652955004514
3184,Arabie Saoudite,2005,politique,0.1275861349296044,0.9626977843703642
3185,Arabie Saoudite,2010,politique,0.13627300998217867,0.8082281387568863
3186,Arabie Saoudite,2015,politique,0.2717560076823138,0.7189104663430697
3187,Arabie Saoudite,2019,politique,0.268528422074315,0.9812040652819691
3188,Argentine,2005,politique,0.10768485795995962,0.8423325083799726
3189,Argentine,2010,politique,-0.1557477755182249,0.47738402299283395
3190,Argentine,2015,politique,-0.11694098052568609,0.5750368893780399
3191,Argentine,2019,politique,0.21155805951416576,0.9046766710847242
3192,Arménie,2005,politique,0.18441055962903302,0.6902431119772107
3193,Arménie,2010,politique,0.06779083798308509,0.6985945886950985
3194,Arménie,2015,politique,0.069145411192101,0.6239035475328097
3195,Arménie,2019,politique,0.11134622683163674,0.625905550339902
3196,Australie,2005,politique,-0.15376390981142823,0.42592561286559477
3197,Australie,2010,politique,-0.22661222286536242,0.6390204772095374
3198,Australie,2015,politique,-0.16371877573029953,0.3167015359622324
3199,Australie,2019,politique,0.06153659336455499,0.6814214201369978
3200,Autriche,2005,politique,-0.06253245810909422,0.7387479870673296
3201,Autriche,2010,politique,-0.20569288159791219,0.6391886040468538
3202,Autriche,2015,politique,-0.12885844564815563,0.5707086284249314
3203,Autriche,2019,politique,0.20390626552968927,0.7994668113966193
3204,Azerbaïdjan,2005,politique,0.26455302617655824,0.8527342614462912
3205,Azerbaïdjan,2010,politique,-0.02412120145369211,0.6352940642690793
3206,Azerbaïdjan,2015,politique,-0.049415888253019284,0.8045519245230803
3207,Azerbaïdjan,2019,politique,0.09300669413493906,0.6484114579345742
3208,Bahamas,2005,politique,-0.24145847049164473,0.34380055773988927
3209,Bahamas,2010,politique,-0.3113759849736365,0.09196749110961382
3210,Bahamas,2015,politique,-0.3748920262869185,-0.08158087815852193
3211,Bahamas,2019,politique,-0.0019507869533007594,0.47113464395818055
3212,Bahreïn,2005,politique,-0.05405551495569615,0.5582658763923175
3213,Bahreïn,2010,politique,-0.06764308483197769,0.5832730258872268
3214,Bahreïn,2015,politique,-0.061329366712688134,0.6803782205500674
3215,Bahreïn,2019,politique,0.1546441345308035,0.9607815068854086
3216,Bangladesh,2005,politique,0.022265061170398708,0.5113913218649563
3217,Bangladesh,2010,politique,-0.04504025668879525,0.6194038824074167
3218,Bangladesh,2015,politique,0.03930656272288795,0.6638058174039938
3219,Bangladesh,2019,politique,0.26689127449702116,0.8479262693275255
3220,Barbade,2005,politique,-0.07875884328249505,0.5389983429889372
3221,Barbade,2010,politique,-0.3078965990307271,0.008354247980868609
3222,Barbade,2015,politique,-0.326512501618122,0.04374489830246503
3223,Barbade,2019,politique,-0.12561572021951273,0.35789315307859004
3224,Belgique,2005,politique,0.0038517566911341174,0.6440374222089157
3225,Belgique,2010,politique,0.08771449013051205,0.7681533995409774
3226,Belgique,2015,politique,-0.058320511924209686,0.52113923183364
3227,Belgique,2019,politique,0.16972874201736973,0.8666015007105
3228,Belize,2005,politique,-0.24225941750712515,0.33701235178739103
3229,Belize,2010,politique,-0.3386016325758171,0.019340715096339566
3230,Belize,2015,politique,-0.357701090505759,-0.08811950634216366
3231,Belize,2019,politique,-0.21276474632776077,0.3271658480219843
3232,Bhoutan,2005,politique,-0.06761873702921176,0.6464339596572306
3233,Bhoutan,2010,politique,-0.1626728677524673,0.46061430842013795
3234,Bhoutan,2015,politique,-0.17693412689071453,0.1740499521851945
3235,Bhoutan,2019,politique,-0.16540946639312645,0.45373315062212405
3236,Birmanie,2005,politique,-0.11019391827517924,0.6840426429722997
3237,Birmanie,2010,politique,-0.122683074334647,0.9342011813666291
3238,Birmanie,2015,politique,-0.021520887689220426,0.735897519094563
3239,Birmanie,2019,politique,0.2161526145150225,0.878539566901449
3240,Biélorussie,2005,politique,0.11670344006716132,0.8971367265791463
3241,Biélorussie,2010,politique,0.09756346566325866,0.7535729422839577
3242,Biélorussie,2015,politique,0.08256617475705587,0.8284047579691443
3243,Biélorussie,2019,politique,0.22782635146704142,0.7879719350617721
3244,Bolivie,2005,politique,-0.07397282086209137,0.7764667488845286
3245,Bolivie,2010,politique,0.04611155850275878,0.685658820239374
3246,Bolivie,2015,politique,-0.07022002579946167,0.6732873573780195
3247,Bolivie,2019,politique,0.3441242721477989,0.814778179528945
3248,Bosnie-Herzégovine,2005,politique,0.24883071598953432,0.9722375555595324
3249,Bosnie-Herzégovine,2010,politique,0.06619169783023506,0.8809681608459122
3250,Bosnie-Herzégovine,2015,politique,0.23437916791115435,0.8232720085006434
3251,Bosnie-Herzégovine,2019,politique,0.18953927508836294,0.9119309884225605
3252,Botswana,2005,politique,-0.1856030188733356,0.7401158541979974
3253,Botswana,2010,politique,-0.28482145997517505,0.27377728799048273
3254,Botswana,2015,politique,-0.3213056626018196,0.019125227872238682
3255,Botswana,2019,politique,-0.02542528906699161,0.848069025394618
3256,Brunei,2005,politique,-0.15102303139840784,0.5235360853572846
3257,Brunei,2010,politique,-0.2961455225228889,-0.07310388365445582
3258,Brunei,2015,politique,-0.21505439938170348,0.39800503120628533
3259,Brunei,2019,politique,0.3038387660804442,0.8222560825929331
3260,Brésil,2005,politique,0.12579560246850233,0.6760890013202978
3261,Brésil,2010,politique,0.119042547573728,0.608554429891543
3262,Brésil,2015,politique,-0.010329795295394855,0.45062964629062713
3263,Brésil,2019,politique,0.20626398606875332,0.8067366672061617
3264,Bulgarie,2005,politique,-0.008530561987935684,0.4809205569481891
3265,Bulgarie,2010,politique,-0.03776034031911842,0.6274172424196504
3266,Bulgarie,2015,politique,-0.0862013566148566,0.5290888246947646
3267,Bulgarie,2019,politique,0.19795903237029921,0.7543412719968612
3268,Burkina Faso,2005,politique,0.12825658780860222,0.7244464915054053
3269,Burkina Faso,2010,politique,0.07678038203365961,0.7293937504181859
3270,Burkina Faso,2015,politique,0.21638466112546897,0.8349593754755086
3271,Burkina Faso,2019,politique,0.3245028580454741,0.9166116522053519
3272,Burundi,2005,politique,0.2907085588421095,0.8107098571999164
3273,Burundi,2010,politique,0.12677292587567476,0.8638629712729116
3274,Burundi,2015,politique,0.41046003004591697,0.9238604575566076
3275,Burundi,2019,politique,0.37065927162061096,0.8433978492103225
3276,Bénin,2005,politique,-0.007477238190870709,0.7520835516014617
3277,Bénin,2010,politique,0.06325919937778199,0.5824190758333277
3278,Bénin,2015,politique,0.00908315100609273,0.567213793903798
3279,Bénin,2019,politique,0.3298148645474436,0.869469428940544
3280,Cambodge,2005,politique,0.004740197164530236,0.8532682381433775
3281,Cambodge,2010,politique,-0.1553387185715274,0.42109016104601854
3282,Cambodge,2015,politique,-0.09969477049230077,0.5342792248981691
3283,Cambodge,2019,politique,0.015803253612418102,0.7202342159318795
3284,Cameroun,2005,politique,0.044344022463766314,0.6379651701678336
3285,Cameroun,2010,politique,0.09256476861898938,0.6449186095050392
3286,Cameroun,2015,politique,0.13495772401189646,0.6759309592316586
3287,Cameroun,2019,politique,0.26710682224078697,0.8294128137756441
3288,Canada,2005,politique,-0.006136785602044243,0.5211244971709198
3289,Canada,2010,politique,-0.01916423169394491,0.3955950752748099
3290,Canada,2015,politique,-0.16255983796076445,0.35542933454566006
3291,Canada,2019,politique,-0.08424457676492982,0.5976725523640773
3292,Cap-Vert,2005,politique,-0.2841674562152638,0.07210072220379422
3293,Cap-Vert,2010,politique,-0.3227502435316285,0.11517788097407518
3294,Cap-Vert,2015,politique,-0.33699063575589155,-0.004132703747348819
3295,Cap-Vert,2019,politique,-0.22278877524360585,0.2373521932416611
3296,Chili,2005,politique,-0.04120670535611208,0.4662255501988474
3297,Chili,2010,politique,0.06377332108844315,0.7272848119546116
3298,Chili,2015,politique,-0.10127236601361365,0.44245585143795935
3299,Chili,2019,politique,0.24667547412175372,0.7603251926782164
3300,Chine,2005,politique,0.3187452571386799,0.9308414201180177
3301,Chine,2010,politique,0.08696260069608121,0.7067722068082265
3302,Chine,2015,politique,0.026583851644958394,0.47567487316031726
3303,Chine,2019,politique,0.18266209134687814,0.6372244912431168
3304,Chypre,2005,politique,-0.03396707206142406,0.8458093231888258
3305,Chypre,2010,politique,0.07309583696940941,0.7841915349619497
3306,Chypre,2015,politique,-0.21805711424489357,0.4107655519633582
3307,Chypre,2019,politique,0.23414689160823363,0.8124988939253436
3308,Colombie,2005,politique,0.05964242351976179,0.8702889442837515
3309,Colombie,2010,politique,0.05918315718546934,0.8349729960626017
3310,Colombie,2015,politique,-0.2318801009138566,0.39553926876501877
3311,Colombie,2019,politique,0.239036874638599,0.7555915696470863
3312,Comores,2005,politique,0.039161092362245534,0.8058882908251842
3313,Comores,2010,politique,-0.08354403445273836,0.5077145253509451
3314,Comores,2015,politique,0.14455436177554318,0.7387000838177727
3315,Comores,2019,politique,0.23536006868923695,0.8511332073404896
3316,Corée du Nord,2005,politique,0.15910306154599294,0.9595469295062596
3317,Corée du Nord,2010,politique,0.27822003777877785,0.7017698495253756
3318,Corée du Nord,2015,politique,0.15313948895838836,0.7092543165383235
3319,Corée du Nord,2019,politique,0.2857420077315266,0.8640045549973885
3320,Corée du Sud,2005,politique,0.07003955812644642,1.0075241523761898
3321,Corée du Sud,2010,politique,0.03649170627887238,0.7608563627314847
3322,Corée du Sud,2015,politique,0.057527246138416865,0.6710105080065486
3323,Corée du Sud,2019,politique,0.131498054736964,0.6582457874832809
3324,Costa Rica,2005,politique,-0.11261168072735897,0.7349140116092819
3325,Costa Rica,2010,politique,-0.22223201681307012,0.7588819595546362
3326,Costa Rica,2015,politique,-0.3550917172211602,-0.038805172086426164
3327,Costa Rica,2019,politique,-0.22841668159311526,0.22823794274959408
3328,Croatie,2005,politique,-0.023865805074538095,0.9041028289167845
3329,Croatie,2010,politique,-0.3260142404817841,0.10320386105610235
3330,Croatie,2015,politique,-0.19209978231189045,0.3283498836980425
3331,Croatie,2019,politique,-0.17896776484870797,0.47133356666087084
3332,Cuba,2005,politique,0.04013045398325634,0.907747968285389
3333,Cuba,2010,politique,-0.16533002311338998,0.3492277995792337
3334,Cuba,2015,politique,-0.0168901850066026,0.6781981812665338
3335,Cuba,2019,politique,0.015793693582164984,0.8701617464828364
3336,Côte d’Ivoire,2005,politique,0.027535642124100878,0.6448423082803116
3337,Côte d’Ivoire,2010,politique,0.18196772179900933,0.7996571654005713
3338,Côte d’Ivoire,2015,politique,0.1507924609938087,0.7572620664942692
3339,Côte d’Ivoire,2019,politique,0.15602029102677484,0.714009645689857
3340,Danemark,2005,politique,0.07935348108388127,0.8257087232534682
3341,Danemark,2010,politique,-0.10443442464169678,0.4950874314987293
3342,Danemark,2015,politique,0.02475140852305254,0.7065406654725056
3343,Danemark,2019,politique,0.2224100579117889,0.8186279441748736
3344,Djibouti,2005,politique,0.04484814435372793,0.8321918656389401
3345,Djibouti,2010,politique,-0.09385717350664252,0.429778987795312
3346,Djibouti,2015,politique,0.16745880109196884,0.6318899070285232
3347,Djibouti,2019,politique,0.21297689384029767,0.7232141018505679
3348,Dominique,2005,politique,-0.010465635345673406,0.43057604137734895
3349,Dominique,2010,politique,-0.08942747670261801,0.4027794498220935
3350,Dominique,2015,politique,-0.063747524406069,0.3991801380622873
3351,Dominique,2019,politique,-0.055237646420022234,0.34868608994935774
3352,Espagne,2005,politique,0.06629535228975265,0.8033064607864361
3353,Espagne,2010,politique,-0.1017747616195392,0.532711563513477
3354,Espagne,2015,politique,-0.17261271825068103,0.5075934295763409
3355,Espagne,2019,politique,0.3027509290793513,0.8816792162544349
3356,Estonie,2005,politique,0.022964941319497337,0.8431242438207015
3357,Estonie,2010,politique,-0.15673373821213044,0.5311008599472208
3358,Estonie,2015,politique,-0.22123590963117912,0.46073667057056206
3359,Estonie,2019,politique,0.152331020348314,0.6959144615868488
3360,Eswatini,2005,politique,0.053687885088615155,0.7907005451383095
3361,Eswatini,2010,politique,-0.1284439295303751,0.279585600637206
3362,Eswatini,2015,politique,-0.3264096356920795,0.12603609018384218
3363,Eswatini,2019,politique,-0.040760792715943066,0.5921716774018666
3364,Fidji,2005,politique,-0.2855374937437345,0.10339161035051257
3365,Fidji,2010,politique,-0.2580895540486215,0.1382741268584988
3366,Fidji,2015,politique,-0.3643607589423565,-0.1264602469986136
3367,Fidji,2019,politique,-0.07281152547691473,0.7184421642563666
3368,Finlande,2005,politique,-0.027340905794822803,0.5248777147059714
3369,Finlande,2010,politique,-0.12225612046236142,0.6579469803495596
3370,Finlande,2015,politique,-0.14798629749526937,0.4656476482880573
3371,Finlande,2019,politique,0.08786521586631342,0.8058407765577865
3372,France,2005,politique,-0.14746400858279438,0.44916557550545044
3373,France,2010,politique,0.0017085817730128942,0.5081537447037314
3374,France,2015,politique,-0.18280110761089674,0.4463007822271697
3375,France,2019,politique,0.08163800294452009,0.6436920722271554
3376,Gabon,2005,politique,0.019153831707536782,0.7518040213660412
3377,Gabon,2010,politique,0.09721566235526254,0.5502014974805967
3378,Gabon,2015,politique,0.09174859676803127,0.5805382406016993
3379,Gabon,2019,politique,0.358763891359516,0.7803872556565236
3380,Gambie,2005,politique,-0.027164823427823264,0.7509120235186392
3381,Gambie,2010,politique,-0.21378342204699996,0.43916855267184524
3382,Gambie,2015,politique,-0.18586306155216353,0.5128119580732974
3383,Gambie,2019,politique,0.26671461250278417,0.8341381732094817
3384,Ghana,2005,politique,0.11639836502627501,0.8841032513149353
3385,Ghana,2010,politique,0.08618315608151458,0.8440440826854868
3386,Ghana,2015,politique,-0.018806248757473786,0.45180930107239914
3387,Ghana,2019,politique,0.06960026946422457,0.6171224926137432
3388,Grenade,2005,politique,-0.2926298636823687,0.022606422946480898
3389,Grenade,2010,politique,-0.27003242887033485,0.01877216149622919
3390,Grenade,2015,politique,-0.2929521227801882,0.05210351417993644
3391,Grenade,2019,politique,-0.19259117492358885,0.2559799034748247
3392,Grèce,2005,politique,-0.03846885974509071,0.6332308790825508
3393,Grèce,2010,politique,0.0480469027407696,0.6296837728892942
3394,Grèce,2015,politique,-0.06081948113908054,0.6210091868028881
3395,Grèce,2019,politique,0.21396871278358115,0.7411303338666855
3396,Guatemala,2005,politique,-0.16712738422819798,0.4982975374039063
3397,Guatemala,2010,politique,-0.024009340859900075,0.575130637353309
3398,Guatemala,2015,politique,-0.14505750267465276,0.5702602975449067
3399,Guatemala,2019,politique,-0.03548404067100664,0.7733192830389913
3400,Guinée,2005,politique,0.16796864087581428,0.8166973112548463
3401,Guinée,2010,politique,0.36870933163365593,0.897296080574784
3402,Guinée,2015,politique,0.25921833335747485,0.895368516568014
3403,Guinée,2019,politique,0.38081889491892484,0.932474181476005
3404,Guinée équatoriale,2005,politique,0.011708721527133273,0.7819058525832908
3405,Guinée équatoriale,2010,politique,-0.019125833814995708,0.7433086081088435
3406,Guinée équatoriale,2015,politique,-0.14749245151049084,0.38664655223829875
3407,Guinée équatoriale,2019,politique,0.1284478159298325,0.7679715522012197
3408,Guinée-Bissau,2005,politique,0.017986936031492158,0.7361747495752238
3409,Guinée-Bissau,2010,politique,0.014030715637747366,0.8145494974265434
3410,Guinée-Bissau,2015,politique,-0.11165926342460025,0.692265013599735
3411,Guinée-Bissau,2019,politique,0.298585503465345,0.844370914093091
3412,Guyana,2005,politique,-0.1380059827624787,0.5207456585488922
3413,Guyana,2010,politique,-0.21142649841313296,0.27238402822463104
3414,Guyana,2015,politique,-0.13922680692461153,0.5227063586635247
3415,Guyana,2019,politique,0.03207143747161931,0.3864365126125478
3416,Géorgie,2005,politique,0.11936769118348434,0.899476450291647
3417,Géorgie,2010,politique,0.01929332241328979,0.5830250321576046
3418,Géorgie,2015,politique,0.0548766994133692,0.8752754372303074
3419,Géorgie,2019,politique,0.22595717429455994,0.8828472086729118
3420,Haïti,2005,politique,0.17483378072761507,0.709699404041784
3421,Haïti,2010,politique,0.15481078904294726,0.6338057459387697
3422,Haïti,2015,politique,0.08232383010755909,0.484688168057886
3423,Haïti,2019,politique,0.30452243312316857,0.8225954259502224
3424,Honduras,2005,politique,-0.10074380342207023,0.8056583069842479
3425,Honduras,2010,politique,-0.0907477728512208,0.6419861468790279
3426,Honduras,2015,politique,-0.06837483703473693,0.5068339274459933
3427,Honduras,2019,politique,0.17210426068803478,0.9884099207050879
3428,Hongrie,2005,politique,-0.051058559376487685,0.8843992309926746
3429,Hongrie,2010,politique,0.0068611655724258825,0.6541047003825328
3430,Hongrie,2015,politique,-0.030767974808798303,0.49603587261665333
3431,Hongrie,2019,politique,0.3039199839051879,0.8793250572279271
3432,Ile Maurice,2005,politique,-0.2617874587073723,0.39140695389569036
3433,Ile Maurice,2010,politique,-0.27875636680857097,0.26915071578099153
3434,Ile Maurice,2015,politique,-0.3535500507715558,-0.061116700559468405
3435,Ile Maurice,2019,politique,-0.06909951695781963,0.6868980304964568
3436,Inde,2005,politique,0.13191799768770093,0.7708941985886177
3437,Inde,2010,politique,0.11825320277273395,0.8585339669491807
3438,Inde,2015,politique,0.03949377830213797,0.5558799560611657
3439,Inde,2019,politique,0.23444024030000823,0.8115910345424845
3440,Indonésie,2005,politique,-0.07035281770080443,0.8140367502565136
3441,Indonésie,2010,politique,-0.13500057424321327,0.8315068982286759
3442,Indonésie,2015,politique,-0.08945992975261785,0.5060793733011261
3443,Indonésie,2019,politique,0.16496511075949155,0.7441483466719468
3444,Irak,2005,politique,0.32498452278708206,0.9260521737294568
3445,Irak,2010,politique,0.30142037930806037,0.8922970569564296
3446,Irak,2015,politique,0.2800874707998345,0.8388539967524093
3447,Irak,2019,politique,0.45379022918301853,0.9107094279155598
3448,Iran,2005,politique,0.2253018007280912,0.7867213899773372
3449,Iran,2010,politique,0.2841576252407148,0.8542897010001278
3450,Iran,2015,politique,0.22351656324057947,0.7101124720066982
3451,Iran,2019,politique,0.3930329829545593,0.8669386236610995
3452,Irlande,2005,politique,0.05365566140878289,0.8338408980628756
3453,Irlande,2010,politique,-0.11238556298234573,0.5500671258761025
3454,Irlande,2015,politique,-0.2037136393692303,0.535563075455116
3455,Irlande,2019,politique,0.12210165234278493,0.7412742113541056
3456,Islande,2005,politique,-0.14544726635054717,0.6654883334777106
3457,Islande,2010,politique,-0.1881399958375579,0.2997396127760474
3458,Islande,2015,politique,-0.29175444864535316,0.16582236273805998
3459,Islande,2019,politique,-0.12233492496639302,0.2773961788183598
3460,Israël,2005,politique,0.38482408703703813,0.8957099776910242
3461,Israël,2010,politique,0.19465907599678645,0.8267094278001328
3462,Israël,2015,politique,0.17078856983423996,0.8465963558550071
3463,Israël,2019,politique,0.29726225436225795,0.8396930671851939
3464,Italie,2005,politique,0.11073336731177275,0.7388321591857648
3465,Italie,2010,politique,-0.04576140104939233,0.5333207313059303
3466,Italie,2015,politique,-0.1837868428655134,0.41080959792226707
3467,Italie,2019,politique,0.1222187888930794,0.8502331905807271
3468,Jamaïque,2005,politique,-0.1745423970694009,0.4548876524752253
3469,Jamaïque,2010,politique,-0.0928997867872619,0.527700826521857
3470,Jamaïque,2015,politique,-0.2838870121687374,0.24637974248923064
3471,Jamaïque,2019,politique,-0.24527334223505162,0.05455014608611275
3472,Japon,2005,politique,0.21182582604029362,0.8872941421743615
3473,Japon,2010,politique,-0.11603547765066151,0.5427930664373877
3474,Japon,2015,politique,-0.05009066894762062,0.6270824186020701
3475,Japon,2019,politique,0.014705810937510633,0.624952921279548
3476,Jordanie,2005,politique,-0.16023174029417955,0.7933301531317386
3477,Jordanie,2010,politique,-0.24103685269882233,0.541233206590015
3478,Jordanie,2015,politique,-0.18810639260765852,0.6833741434472186
3479,Jordanie,2019,politique,-0.15332334256066577,0.6091274849856035
3480,Kazakhstan,2005,politique,0.007035222788828686,0.6004655344135165
3481,Kazakhstan,2010,politique,0.020120668963632658,0.6233007228349405
3482,Kazakhstan,2015,politique,0.040567913777300214,0.7554376184151894
3483,Kazakhstan,2019,politique,0.24101994221712336,0.8438445627859061
3484,Kenya,2005,politique,-0.018270857129274978,0.7956337310002618
3485,Kenya,2010,politique,-0.15578750769757183,0.5569449954359675
3486,Kenya,2015,politique,-0.05678032051087912,0.5697733704641419
3487,Kenya,2019,politique,0.11105221928735938,0.6981386011000404
3488,Kirghizistan,2005,politique,-0.14383989511976208,0.614775917186675
3489,Kirghizistan,2010,politique,0.14553707531476665,0.8475693768010307
3490,Kirghizistan,2015,politique,-0.21866982034822377,0.443601292660118
3491,Kirghizistan,2019,politique,-0.046374655928646806,0.6870451718762413
3492,Kiribati,2005,politique,-0.20155103768466726,0.4696565828990033
3493,Kiribati,2010,politique,-0.21914158007922555,0.21621579176368524
3494,Kiribati,2015,politique,-0.06742511050344088,0.28457011855725584
3495,Kiribati,2019,politique,0.07602165742643986,0.7386440204615871
3496,Koweït,2005,politique,0.13539095123849462,0.8404183306181462
3497,Koweït,2010,politique,-0.06690807716253408,0.6357849121807189
3498,Koweït,2015,politique,0.1661612107791375,0.7266753263610594
3499,Koweït,2019,politique,0.19706134536443654,0.8350083050797169
3500,Laos,2005,politique,-0.08629125695162872,0.5692858436506666
3501,Laos,2010,politique,-0.2044880509854716,0.4559182429143598
3502,Laos,2015,politique,-0.26732821774119586,0.34378993253882023
3503,Laos,2019,politique,-0.09630848394747193,0.5782709064226069
3504,Lesotho,2005,politique,-0.06760122701713026,0.6727962360565546
3505,Lesotho,2010,politique,-0.11613009055214528,0.7257914204293853
3506,Lesotho,2015,politique,-0.1987908951786646,0.4084241236847081
3507,Lesotho,2019,politique,-0.06337568065892456,0.6474058502844627
3508,Lettonie,2005,politique,0.10950528421568637,0.8260492959476534
3509,Lettonie,2010,politique,-0.13582418403247443,0.35701052136574085
3510,Lettonie,2015,politique,-0.045383585210218264,0.4564999844589048
3511,Lettonie,2019,politique,0.14418659209064272,0.9497040239845959
3512,Liban,2005,politique,0.13434670897155468,0.702524342757839
3513,Liban,2010,politique,0.3188449479411404,0.9302036505830095
3514,Liban,2015,politique,0.25620654307650165,0.8870387926819073
3515,Liban,2019,politique,0.364864086244987,0.7535274822381254
3516,Liberia,2005,politique,0.17085436895938497,0.7579247669896442
3517,Liberia,2010,politique,0.00024389283069582333,0.585418486732335
3518,Liberia,2015,politique,0.21073838258033928,0.8361776827941342
3519,Liberia,2019,politique,0.08680739105923906,0.6348640773350358
3520,Libye,2005,politique,0.06397250613539392,0.8804807223120297
3521,Libye,2010,politique,0.06626348421956352,0.7360549239915845
3522,Libye,2015,politique,0.42881760755072523,1.0073311548625168
3523,Libye,2019,politique,0.5353549898614167,0.9309605202848438
3524,Liechtenstein,2005,politique,-0.09926899986741237,0.5640034407690263
3525,Liechtenstein,2010,politique,-0.07524455894799956,0.6516502679268357
